Potential applied (V),Time (s),WE(1).Current (A),Scan,Index,Q+,Q-,Current range
-0.056610107421875,66.4324438322742,-5.00488281250003E-08,1,36,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.05401611328125,66.9512428309644,-4.94384765624994E-08,1,37,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.051422119140625,67.4700418296545,-4.82177734375006E-08,1,38,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.048828125,67.9888408283447,-4.79125976562494E-08,1,39,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.046234130859375,68.5076398270348,-4.69970703125003E-08,1,40,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.04364013671875,69.026438825725,-4.60815429687497E-08,1,41,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.041046142578125,69.5452378244152,-4.54711914062503E-08,1,42,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0384521484375,70.0640368231053,-4.45556640624997E-08,1,43,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.035858154296875,70.5828358217955,-4.39453125000003E-08,1,44,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.03326416015625,71.1016348204856,-4.24194335937503E-08,1,45,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.030670166015625,71.6204338191758,-4.18090820312494E-08,1,46,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.028076171875,72.1392328178659,-4.08935546875003E-08,1,47,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.025482177734375,72.6580318165561,-3.96728515625E-08,1,48,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.02288818359375,73.1768308152463,-3.84521484374997E-08,1,49,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.020294189453125,73.6956298139364,-3.78417968750003E-08,1,50,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0177001953125,74.2144288126266,-3.69262695312497E-08,1,51,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.015106201171875,74.7332278113167,-3.509521484375E-08,1,52,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.01251220703125,75.2520268100069,-3.41796874999994E-08,1,53,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.009918212890625,75.7708258086971,-3.26538085937494E-08,1,54,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.00732421875,76.2896248073872,-3.14331054687506E-08,1,55,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.004730224609375,76.8084238060774,-3.02124023437503E-08,1,56,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.00213623046875,77.3272228047675,-2.899169921875E-08,1,57,0.00014437198638916,-3.99353820830583E-05,100 µA
0.000457763671875,77.8460218034577,-2.77709960937497E-08,1,58,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0030517578125,78.3648208021478,-2.62451171874997E-08,1,59,0.00014437198638916,-3.99353820830583E-05,100 µA
0.005645751953125,78.883619800838,-2.47192382812497E-08,1,60,0.00014437198638916,-3.99353820830583E-05,100 µA
0.00823974609375,79.4024187995282,-2.25830078125003E-08,1,61,0.00014437198638916,-3.99353820830583E-05,100 µA
0.010833740234375,79.9212177982183,-2.10571289062503E-08,1,62,0.00014437198638916,-3.99353820830583E-05,100 µA
0.013427734375,80.4400167969085,-1.92260742187506E-08,1,63,0.00014437198638916,-3.99353820830583E-05,100 µA
0.016021728515625,80.9588157955986,-1.73950195312494E-08,1,64,0.00014437198638916,-3.99353820830583E-05,100 µA
0.01861572265625,81.4776147942888,-1.52587890625E-08,1,65,0.00014437198638916,-3.99353820830583E-05,100 µA
0.021209716796875,81.996413792979,-1.28173828124994E-08,1,66,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0238037109375,82.5152127916691,-9.76562499999944E-09,1,67,0.00014437198638916,-3.99353820830583E-05,100 µA
0.026397705078125,83.0340117903593,-7.32421875000028E-09,1,68,0.00014437198638916,-3.99353820830583E-05,100 µA
0.02899169921875,83.5528107890494,-4.57763671875E-09,1,69,0.00014437198638916,-3.99353820830583E-05,100 µA
0.031585693359375,84.0716097877396,-9.15527343750555E-10,1,70,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0341796875,84.5904087864297,2.13623046874945E-09,1,71,0.00014437198638916,-3.99353820830583E-05,100 µA
0.036773681640625,85.1092077851199,4.88281249999972E-09,1,72,0.00014437198638916,-3.99353820830583E-05,100 µA
0.03936767578125,85.6280067838101,8.85009765625028E-09,1,73,0.00014437198638916,-3.99353820830583E-05,100 µA
0.041961669921875,86.1468057825002,1.34277343750003E-08,1,74,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0445556640625,86.6656047811904,1.80053710937503E-08,1,75,0.00014437198638916,-3.99353820830583E-05,100 µA
0.047149658203125,87.1844037798805,2.19726562499994E-08,1,76,0.00014437198638916,-3.99353820830583E-05,100 µA
0.04974365234375,87.7032027785707,2.71606445312503E-08,1,77,0.00014437198638916,-3.99353820830583E-05,100 µA
0.052337646484375,88.2220017772609,3.26538085937494E-08,1,78,0.00014437198638916,-3.99353820830583E-05,100 µA
0.054931640625,88.740800775951,3.87573242187494E-08,1,79,0.00014437198638916,-3.99353820830583E-05,100 µA
0.057525634765625,89.2595997746412,4.57763671875E-08,1,80,0.00014437198638916,-3.99353820830583E-05,100 µA
0.06011962890625,89.7783987733313,5.340576171875E-08,1,81,0.00014437198638916,-3.99353820830583E-05,100 µA
0.062713623046875,90.2971977720215,6.13403320312497E-08,1,82,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0653076171875,90.8159967707116,6.98852539062503E-08,1,83,0.00014437198638916,-3.99353820830583E-05,100 µA
0.067901611328125,91.3347957694018,7.9345703125E-08,1,84,0.00014437198638916,-3.99353820830583E-05,100 µA
0.07049560546875,91.853594768092,8.91113281249995E-08,1,85,0.00014437198638916,-3.99353820830583E-05,100 µA
0.073089599609375,92.3723937667821,1.007080078125E-07,1,86,0.00014437198638916,-3.99353820830583E-05,100 µA
0.07568359375,92.8911927654723,1.1260986328125E-07,1,87,0.00014437198638916,-3.99353820830583E-05,100 µA
0.078277587890625,93.4099917641624,1.2664794921875E-07,1,88,0.00014437198638916,-3.99353820830583E-05,100 µA
0.08087158203125,93.9287907628526,1.41296386718751E-07,1,89,0.00014437198638916,-3.99353820830583E-05,100 µA
0.083465576171875,94.4475897615428,1.568603515625E-07,1,90,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0860595703125,94.9663887602329,1.7425537109375E-07,1,91,0.00014437198638916,-3.99353820830583E-05,100 µA
0.088653564453125,95.4851877589231,1.9256591796875E-07,1,92,0.00014437198638916,-3.99353820830583E-05,100 µA
0.09124755859375,96.0039867576132,2.13012695312501E-07,1,93,0.00014437198638916,-3.99353820830583E-05,100 µA
0.093841552734375,96.5227857563034,2.3529052734375E-07,1,94,0.00014437198638916,-3.99353820830583E-05,100 µA
0.096435546875,97.0415847549936,2.593994140625E-07,1,95,0.00014437198638916,-3.99353820830583E-05,100 µA
0.099029541015625,97.5603837536837,2.8533935546875E-07,1,96,0.00014437198638916,-3.99353820830583E-05,100 µA
0.10162353515625,98.0791827523739,3.13720703125001E-07,1,97,0.00014437198638916,-3.99353820830583E-05,100 µA
0.104217529296875,98.597981751064,3.436279296875E-07,1,98,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1068115234375,99.1167807497542,3.765869140625E-07,1,99,0.00014437198638916,-3.99353820830583E-05,100 µA
0.109405517578125,99.6355797484443,4.119873046875E-07,1,100,0.00014437198638916,-3.99353820830583E-05,100 µA
0.11199951171875,100.154378747135,4.498291015625E-07,1,101,0.00014437198638916,-3.99353820830583E-05,100 µA
0.114593505859375,100.673177745825,4.913330078125E-07,1,102,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1171875,101.191976744515,5.34973144531251E-07,1,103,0.00014437198638916,-3.99353820830583E-05,100 µA
0.119781494140625,101.710775743205,5.81970214843749E-07,1,104,0.00014437198638916,-3.99353820830583E-05,100 µA
0.12237548828125,102.229574741895,6.3201904296875E-07,1,105,0.00014437198638916,-3.99353820830583E-05,100 µA
0.124969482421875,102.748373740585,6.84814453125E-07,1,106,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1275634765625,103.267172739275,7.40966796875001E-07,1,107,0.00014437198638916,-3.99353820830583E-05,100 µA
0.130157470703125,103.785971737966,7.99560546875E-07,1,108,0.00014437198638916,-3.99353820830583E-05,100 µA
0.13275146484375,104.304770736656,8.61511230468751E-07,1,109,0.00014437198638916,-3.99353820830583E-05,100 µA
0.135345458984375,104.823569735346,9.25292968749999E-07,1,110,0.00014437198638916,-3.99353820830583E-05,100 µA
0.137939453125,105.342368734036,9.9151611328125E-07,1,111,0.00014437198638916,-3.99353820830583E-05,100 µA
0.140533447265625,105.861167732726,1.0601806640625E-06,1,112,0.00014437198638916,-3.99353820830583E-05,100 µA
0.14312744140625,106.379966731416,1.13189697265625E-06,1,113,0.00014437198638916,-3.99353820830583E-05,100 µA
0.145721435546875,106.898765730107,1.20452880859375E-06,1,114,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1483154296875,107.417564728797,1.27685546875E-06,1,115,0.00014437198638916,-3.99353820830583E-05,100 µA
0.150909423828125,107.936363727487,1.351318359375E-06,1,116,0.00014437198638916,-3.99353820830583E-05,100 µA
0.15350341796875,108.455162726177,1.42608642578125E-06,1,117,0.00014437198638916,-3.99353820830583E-05,100 µA
0.156097412109375,108.973961724867,1.49932861328125E-06,1,118,0.00014437198638916,-3.99353820830583E-05,100 µA
0.15869140625,109.492760723557,1.57135009765625E-06,1,119,0.00014437198638916,-3.99353820830583E-05,100 µA
0.161285400390625,110.011559722248,1.64398193359375E-06,1,120,0.00014437198638916,-3.99353820830583E-05,100 µA
0.16387939453125,110.530358720938,1.71142578125E-06,1,121,0.00014437198638916,-3.99353820830583E-05,100 µA
0.166473388671875,111.049157719628,1.77703857421875E-06,1,122,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1690673828125,111.567956718318,1.839599609375E-06,1,123,0.00014437198638916,-3.99353820830583E-05,100 µA
0.171661376953125,112.086755717008,1.898193359375E-06,1,124,0.00014437198638916,-3.99353820830583E-05,100 µA
0.17425537109375,112.605554715698,1.95343017578125E-06,1,125,0.00014437198638916,-3.99353820830583E-05,100 µA
0.176849365234375,113.124353714388,2.00225830078125E-06,1,126,0.00014437198638916,-3.99353820830583E-05,100 µA
0.179443359375,113.643152713079,2.04833984375E-06,1,127,0.00014437198638916,-3.99353820830583E-05,100 µA
0.182037353515625,114.161951711769,2.08892822265625E-06,1,128,0.00014437198638916,-3.99353820830583E-05,100 µA
0.18463134765625,114.680750710459,2.1246337890625E-06,1,129,0.00014437198638916,-3.99353820830583E-05,100 µA
0.187225341796875,115.199549709149,2.15606689453125E-06,1,130,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1898193359375,115.718348707839,2.19024658203125E-06,1,131,0.00014437198638916,-3.99353820830583E-05,100 µA
0.192413330078125,116.237147706529,2.232666015625E-06,1,132,0.00014437198638916,-3.99353820830583E-05,100 µA
0.19500732421875,116.75594670522,2.3052978515625E-06,1,133,0.00014437198638916,-3.99353820830583E-05,100 µA
0.197601318359375,117.27474570391,2.3779296875E-06,1,134,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2001953125,117.7935447026,2.44293212890625E-06,1,135,0.00014437198638916,-3.99353820830583E-05,100 µA
0.202789306640625,118.31234370129,2.49908447265625E-06,1,136,0.00014437198638916,-3.99353820830583E-05,100 µA
0.20538330078125,118.83114269998,2.5433349609375E-06,1,137,0.00014437198638916,-3.99353820830583E-05,100 µA
0.207977294921875,119.34994169867,2.57537841796875E-06,1,138,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2105712890625,119.868740697361,2.5982666015625E-06,1,139,0.00014437198638916,-3.99353820830583E-05,100 µA
0.213165283203125,120.387539696051,2.60833740234375E-06,1,140,0.00014437198638916,-3.99353820830583E-05,100 µA
0.21575927734375,120.906338694741,2.60894775390625E-06,1,141,0.00014437198638916,-3.99353820830583E-05,100 µA
0.218353271484375,121.425137693431,2.60040283203125E-06,1,142,0.00014437198638916,-3.99353820830583E-05,100 µA
0.220947265625,121.943936692121,2.5836181640625E-06,1,143,0.00014437198638916,-3.99353820830583E-05,100 µA
0.223541259765625,122.462735690811,2.55950927734375E-06,1,144,0.00014437198638916,-3.99353820830583E-05,100 µA
0.22613525390625,122.981534689501,2.53021240234375E-06,1,145,0.00014437198638916,-3.99353820830583E-05,100 µA
0.228729248046875,123.500333688192,2.49664306640625E-06,1,146,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2313232421875,124.019132686882,2.462158203125E-06,1,147,0.00014437198638916,-3.99353820830583E-05,100 µA
0.233917236328125,124.537931685572,2.42584228515625E-06,1,148,0.00014437198638916,-3.99353820830583E-05,100 µA
0.23651123046875,125.056730684262,2.39013671875E-06,1,149,0.00014437198638916,-3.99353820830583E-05,100 µA
0.239105224609375,125.575529682952,2.35504150390625E-06,1,150,0.00014437198638916,-3.99353820830583E-05,100 µA
0.24169921875,126.094328681642,2.32025146484375E-06,1,151,0.00014437198638916,-3.99353820830583E-05,100 µA
0.244293212890625,126.613127680333,2.28546142578125E-06,1,152,0.00014437198638916,-3.99353820830583E-05,100 µA
0.24688720703125,127.131926679023,2.25189208984375E-06,1,153,0.00014437198638916,-3.99353820830583E-05,100 µA
0.249481201171875,127.650725677713,2.22015380859375E-06,1,154,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2520751953125,128.169524676403,2.1893310546875E-06,1,155,0.00014437198638916,-3.99353820830583E-05,100 µA
0.254669189453125,128.688323675093,2.159423828125E-06,1,156,0.00014437198638916,-3.99353820830583E-05,100 µA
0.25726318359375,129.207122673783,2.13043212890625E-06,1,157,0.00014437198638916,-3.99353820830583E-05,100 µA
0.259857177734375,129.725921672474,2.10235595703125E-06,1,158,0.00014437198638916,-3.99353820830583E-05,100 µA
0.262451171875,130.244720671164,2.0745849609375E-06,1,159,0.00014437198638916,-3.99353820830583E-05,100 µA
0.265045166015625,130.763519669854,2.04803466796875E-06,1,160,0.00014437198638916,-3.99353820830583E-05,100 µA
0.26763916015625,131.282318668544,2.0233154296875E-06,1,161,0.00014437198638916,-3.99353820830583E-05,100 µA
0.270233154296875,131.801117667234,1.99859619140625E-06,1,162,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2728271484375,132.319916665924,1.97540283203125E-06,1,163,0.00014437198638916,-3.99353820830583E-05,100 µA
0.275421142578125,132.838715664614,1.95220947265625E-06,1,164,0.00014437198638916,-3.99353820830583E-05,100 µA
0.27801513671875,133.357514663305,1.93023681640625E-06,1,165,0.00014437198638916,-3.99353820830583E-05,100 µA
0.280609130859375,133.876313661995,1.90887451171875E-06,1,166,0.00014437198638916,-3.99353820830583E-05,100 µA
0.283203125,134.395112660685,1.888427734375E-06,1,167,0.00014437198638916,-3.99353820830583E-05,100 µA
0.285797119140625,134.913911659375,1.868896484375E-06,1,168,0.00014437198638916,-3.99353820830583E-05,100 µA
0.28839111328125,135.432710658065,1.84967041015625E-06,1,169,0.00014437198638916,-3.99353820830583E-05,100 µA
0.290985107421875,135.951509656755,1.8316650390625E-06,1,170,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2935791015625,136.470308655446,1.81396484375E-06,1,171,0.00014437198638916,-3.99353820830583E-05,100 µA
0.296173095703125,136.989107654136,1.79718017578125E-06,1,172,0.00014437198638916,-3.99353820830583E-05,100 µA
0.29876708984375,137.507906652826,1.77978515625E-06,1,173,0.00014437198638916,-3.99353820830583E-05,100 µA
0.301361083984375,138.026705651516,1.76361083984375E-06,1,174,0.00014437198638916,-3.99353820830583E-05,100 µA
0.303955078125,138.545504650206,1.748046875E-06,1,175,0.00014437198638916,-3.99353820830583E-05,100 µA
0.306549072265625,139.064303648896,1.7327880859375E-06,1,176,0.00014437198638916,-3.99353820830583E-05,100 µA
0.30914306640625,139.583102647587,1.717529296875E-06,1,177,0.00014437198638916,-3.99353820830583E-05,100 µA
0.311737060546875,140.101901646277,1.70379638671875E-06,1,178,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3143310546875,140.620700644967,1.69036865234375E-06,1,179,0.00014437198638916,-3.99353820830583E-05,100 µA
0.316925048828125,141.139499643657,1.67724609375E-06,1,180,0.00014437198638916,-3.99353820830583E-05,100 µA
0.31951904296875,141.658298642347,1.6644287109375E-06,1,181,0.00014437198638916,-3.99353820830583E-05,100 µA
0.322113037109375,142.177097641037,1.65130615234375E-06,1,182,0.00014437198638916,-3.99353820830583E-05,100 µA
0.32470703125,142.695896639727,1.63970947265625E-06,1,183,0.00014437198638916,-3.99353820830583E-05,100 µA
0.327301025390625,143.214695638418,1.62750244140625E-06,1,184,0.00014437198638916,-3.99353820830583E-05,100 µA
0.32989501953125,143.733494637108,1.61651611328125E-06,1,185,0.00014437198638916,-3.99353820830583E-05,100 µA
0.332489013671875,144.252293635798,1.60552978515625E-06,1,186,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3350830078125,144.771092634488,1.5948486328125E-06,1,187,0.00014437198638916,-3.99353820830583E-05,100 µA
0.337677001953125,145.289891633178,1.58416748046875E-06,1,188,0.00014437198638916,-3.99353820830583E-05,100 µA
0.34027099609375,145.808690631868,1.5740966796875E-06,1,189,0.00014437198638916,-3.99353820830583E-05,100 µA
0.342864990234375,146.327489630559,1.56402587890625E-06,1,190,0.00014437198638916,-3.99353820830583E-05,100 µA
0.345458984375,146.846288629249,1.5545654296875E-06,1,191,0.00014437198638916,-3.99353820830583E-05,100 µA
0.348052978515625,147.365087627939,1.54571533203125E-06,1,192,0.00014437198638916,-3.99353820830583E-05,100 µA
0.35064697265625,147.883886626629,1.5362548828125E-06,1,193,0.00014437198638916,-3.99353820830583E-05,100 µA
0.353240966796875,148.402685625319,1.52740478515625E-06,1,194,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3558349609375,148.921484624009,1.5185546875E-06,1,195,0.00014437198638916,-3.99353820830583E-05,100 µA
0.358428955078125,149.4402836227,1.510009765625E-06,1,196,0.00014437198638916,-3.99353820830583E-05,100 µA
0.36102294921875,149.95908262139,1.50146484375E-06,1,197,0.00014437198638916,-3.99353820830583E-05,100 µA
0.363616943359375,150.47788162008,1.492919921875E-06,1,198,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3662109375,150.99668061877,1.4849853515625E-06,1,199,0.00014437198638916,-3.99353820830583E-05,100 µA
0.368804931640625,151.51547961746,1.4776611328125E-06,1,200,0.00014437198638916,-3.99353820830583E-05,100 µA
0.37139892578125,152.03427861615,1.47064208984375E-06,1,201,0.00014437198638916,-3.99353820830583E-05,100 µA
0.373992919921875,152.553077614841,1.46270751953125E-06,1,202,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3765869140625,153.071876613531,1.4556884765625E-06,1,203,0.00014437198638916,-3.99353820830583E-05,100 µA
0.379180908203125,153.590675612221,1.44775390625E-06,1,204,0.00014437198638916,-3.99353820830583E-05,100 µA
0.38177490234375,154.109474610911,1.44073486328125E-06,1,205,0.00014437198638916,-3.99353820830583E-05,100 µA
0.384368896484375,154.628273609601,1.4337158203125E-06,1,206,0.00014437198638916,-3.99353820830583E-05,100 µA
0.386962890625,155.147072608291,1.42730712890625E-06,1,207,0.00014437198638916,-3.99353820830583E-05,100 µA
0.389556884765625,155.665871606981,1.4208984375E-06,1,208,0.00014437198638916,-3.99353820830583E-05,100 µA
0.39215087890625,156.184670605672,1.41510009765625E-06,1,209,0.00014437198638916,-3.99353820830583E-05,100 µA
0.394744873046875,156.703469604362,1.40869140625E-06,1,210,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3973388671875,157.222268603052,1.40350341796875E-06,1,211,0.00014437198638916,-3.99353820830583E-05,100 µA
0.399932861328125,157.741067601742,1.39678955078125E-06,1,212,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3973388671875,158.259866600432,1.3818359375E-06,1,213,0.00014437198638916,-3.99353820830583E-05,100 µA
0.394744873046875,158.778665599122,1.36932373046875E-06,1,214,0.00014437198638916,-3.99353820830583E-05,100 µA
0.39215087890625,159.297464597813,1.35711669921875E-06,1,215,0.00014437198638916,-3.99353820830583E-05,100 µA
0.389556884765625,159.816263596503,1.34552001953125E-06,1,216,0.00014437198638916,-3.99353820830583E-05,100 µA
0.386962890625,160.335062595193,1.33453369140625E-06,1,217,0.00014437198638916,-3.99353820830583E-05,100 µA
0.384368896484375,160.853861593883,1.324462890625E-06,1,218,0.00014437198638916,-3.99353820830583E-05,100 µA
0.38177490234375,161.372660592573,1.3140869140625E-06,1,219,0.00014437198638916,-3.99353820830583E-05,100 µA
0.379180908203125,161.891459591263,1.30462646484375E-06,1,220,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3765869140625,162.410258589954,1.29486083984375E-06,1,221,0.00014437198638916,-3.99353820830583E-05,100 µA
0.373992919921875,162.929057588644,1.2860107421875E-06,1,222,0.00014437198638916,-3.99353820830583E-05,100 µA
0.37139892578125,163.447856587334,1.27685546875E-06,1,223,0.00014437198638916,-3.99353820830583E-05,100 µA
0.368804931640625,163.966655586024,1.26861572265625E-06,1,224,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3662109375,164.485454584714,1.2603759765625E-06,1,225,0.00014437198638916,-3.99353820830583E-05,100 µA
0.363616943359375,165.004253583404,1.25213623046875E-06,1,226,0.00014437198638916,-3.99353820830583E-05,100 µA
0.36102294921875,165.523052582094,1.24420166015625E-06,1,227,0.00014437198638916,-3.99353820830583E-05,100 µA
0.358428955078125,166.041851580785,1.23626708984375E-06,1,228,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3558349609375,166.560650579475,1.22894287109375E-06,1,229,0.00014437198638916,-3.99353820830583E-05,100 µA
0.353240966796875,167.079449578165,1.22100830078125E-06,1,230,0.00014437198638916,-3.99353820830583E-05,100 µA
0.35064697265625,167.598248576855,1.21368408203125E-06,1,231,0.00014437198638916,-3.99353820830583E-05,100 µA
0.348052978515625,168.117047575545,1.20635986328125E-06,1,232,0.00014437198638916,-3.99353820830583E-05,100 µA
0.345458984375,168.635846574235,1.1993408203125E-06,1,233,0.00014437198638916,-3.99353820830583E-05,100 µA
0.342864990234375,169.154645572926,1.192626953125E-06,1,234,0.00014437198638916,-3.99353820830583E-05,100 µA
0.34027099609375,169.673444571616,1.185302734375E-06,1,235,0.00014437198638916,-3.99353820830583E-05,100 µA
0.337677001953125,170.192243570306,1.177978515625E-06,1,236,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3350830078125,170.711042568996,1.17156982421875E-06,1,237,0.00014437198638916,-3.99353820830583E-05,100 µA
0.332489013671875,171.229841567686,1.16455078125E-06,1,238,0.00014437198638916,-3.99353820830583E-05,100 µA
0.32989501953125,171.748640566376,1.1578369140625E-06,1,239,0.00014437198638916,-3.99353820830583E-05,100 µA
0.327301025390625,172.267439565067,1.151123046875E-06,1,240,0.00014437198638916,-3.99353820830583E-05,100 µA
0.32470703125,172.786238563757,1.1444091796875E-06,1,241,0.00014437198638916,-3.99353820830583E-05,100 µA
0.322113037109375,173.305037562447,1.1383056640625E-06,1,242,0.00014437198638916,-3.99353820830583E-05,100 µA
0.31951904296875,173.823836561137,1.13189697265625E-06,1,243,0.00014437198638916,-3.99353820830583E-05,100 µA
0.316925048828125,174.342635559827,1.124267578125E-06,1,244,0.00014437198638916,-3.99353820830583E-05,100 µA
0.3143310546875,174.861434558517,1.1181640625E-06,1,245,0.00014437198638916,-3.99353820830583E-05,100 µA
0.311737060546875,175.380233557207,1.1114501953125E-06,1,246,0.00014437198638916,-3.99353820830583E-05,100 µA
0.30914306640625,175.899032555898,1.10443115234375E-06,1,247,0.00014437198638916,-3.99353820830583E-05,100 µA
0.306549072265625,176.417831554588,1.09771728515625E-06,1,248,0.00014437198638916,-3.99353820830583E-05,100 µA
0.303955078125,176.936630553278,1.0906982421875E-06,1,249,0.00014437198638916,-3.99353820830583E-05,100 µA
0.301361083984375,177.455429551968,1.08367919921875E-06,1,250,0.00014437198638916,-3.99353820830583E-05,100 µA
0.29876708984375,177.974228550658,1.07696533203125E-06,1,251,0.00014437198638916,-3.99353820830583E-05,100 µA
0.296173095703125,178.493027549348,1.0699462890625E-06,1,252,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2935791015625,179.011826548039,1.06231689453125E-06,1,253,0.00014437198638916,-3.99353820830583E-05,100 µA
0.290985107421875,179.530625546729,1.05560302734375E-06,1,254,0.00014437198638916,-3.99353820830583E-05,100 µA
0.28839111328125,180.049424545419,1.0479736328125E-06,1,255,0.00014437198638916,-3.99353820830583E-05,100 µA
0.285797119140625,180.568223544109,1.04034423828125E-06,1,256,0.00014437198638916,-3.99353820830583E-05,100 µA
0.283203125,181.087022542799,1.0321044921875E-06,1,257,0.00014437198638916,-3.99353820830583E-05,100 µA
0.280609130859375,181.605821541489,1.024169921875E-06,1,258,0.00014437198638916,-3.99353820830583E-05,100 µA
0.27801513671875,182.12462054018,1.01531982421875E-06,1,259,0.00014437198638916,-3.99353820830583E-05,100 µA
0.275421142578125,182.64341953887,1.005859375E-06,1,260,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2728271484375,183.16221853756,9.9639892578125E-07,1,261,0.00014437198638916,-3.99353820830583E-05,100 µA
0.270233154296875,183.68101753625,9.869384765625E-07,1,262,0.00014437198638916,-3.99353820830583E-05,100 µA
0.26763916015625,184.19981653494,9.7625732421875E-07,1,263,0.00014437198638916,-3.99353820830583E-05,100 µA
0.265045166015625,184.71861553363,9.65576171875E-07,1,264,0.00014437198638916,-3.99353820830583E-05,100 µA
0.262451171875,185.23741453232,9.539794921875E-07,1,265,0.00014437198638916,-3.99353820830583E-05,100 µA
0.259857177734375,185.756213531011,9.4207763671875E-07,1,266,0.00014437198638916,-3.99353820830583E-05,100 µA
0.25726318359375,186.275012529701,9.28649902343751E-07,1,267,0.00014437198638916,-3.99353820830583E-05,100 µA
0.254669189453125,186.793811528391,9.14916992187501E-07,1,268,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2520751953125,187.312610527081,9.0087890625E-07,1,269,0.00014437198638916,-3.99353820830583E-05,100 µA
0.249481201171875,187.831409525771,8.8531494140625E-07,1,270,0.00014437198638916,-3.99353820830583E-05,100 µA
0.24688720703125,188.350208524461,8.69140625000001E-07,1,271,0.00014437198638916,-3.99353820830583E-05,100 µA
0.244293212890625,188.869007523152,8.50830078125001E-07,1,272,0.00014437198638916,-3.99353820830583E-05,100 µA
0.24169921875,189.387806521842,8.31298828125E-07,1,273,0.00014437198638916,-3.99353820830583E-05,100 µA
0.239105224609375,189.906605520532,8.10852050781249E-07,1,274,0.00014437198638916,-3.99353820830583E-05,100 µA
0.23651123046875,190.425404519222,7.8857421875E-07,1,275,0.00014437198638916,-3.99353820830583E-05,100 µA
0.233917236328125,190.944203517912,7.6507568359375E-07,1,276,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2313232421875,191.463002516602,7.403564453125E-07,1,277,0.00014437198638916,-3.99353820830583E-05,100 µA
0.228729248046875,191.981801515293,7.1380615234375E-07,1,278,0.00014437198638916,-3.99353820830583E-05,100 µA
0.22613525390625,192.500600513983,6.854248046875E-07,1,279,0.00014437198638916,-3.99353820830583E-05,100 µA
0.223541259765625,193.019399512673,6.549072265625E-07,1,280,0.00014437198638916,-3.99353820830583E-05,100 µA
0.220947265625,193.538198511363,6.21948242187501E-07,1,281,0.00014437198638916,-3.99353820830583E-05,100 µA
0.218353271484375,194.056997510053,5.86853027343751E-07,1,282,0.00014437198638916,-3.99353820830583E-05,100 µA
0.21575927734375,194.575796508743,5.499267578125E-07,1,283,0.00014437198638916,-3.99353820830583E-05,100 µA
0.213165283203125,195.094595507433,5.10253906249999E-07,1,284,0.00014437198638916,-3.99353820830583E-05,100 µA
