Ewe/V	<I>/mA	time/s	cycle number	(Q-Qo)/C	I Range	Rcmp/Ohm	
4.9008855E-001	1.426002556091234E-002	2.309779941650049E+001	1.000000000000000E+000	1.0860738E-004	13	0.0000000E+000
4.8960957E-001	1.423322122691114E-002	2.310279941637418E+001	1.000000000000000E+000	1.0867854E-004	13	0.0000000E+000
4.8910809E-001	1.422558141850019E-002	2.310779941624787E+001	1.000000000000000E+000	1.0874963E-004	13	0.0000000E+000
4.8856568E-001	1.420138998704115E-002	2.311269941612409E+001	1.000000000000000E+000	1.0881923E-004	13	0.0000000E+000
4.8802420E-001	1.418986534344825E-002	2.311759941600030E+001	1.000000000000000E+000	1.0888874E-004	13	0.0000000E+000
4.8758993E-001	1.418099982319376E-002	2.312259941587399E+001	1.000000000000000E+000	1.0895959E-004	13	0.0000000E+000
4.8707706E-001	1.415905617669168E-002	2.312759941574768E+001	1.000000000000000E+000	1.0903035E-004	13	0.0000000E+000
4.8661500E-001	1.414453016381734E-002	2.313259941562137E+001	1.000000000000000E+000	1.0910105E-004	13	0.0000000E+000
4.8610303E-001	1.412353197773691E-002	2.313759941549506E+001	1.000000000000000E+000	1.0917165E-004	13	0.0000000E+000
4.8556721E-001	1.410533418366508E-002	2.314259941536875E+001	1.000000000000000E+000	1.0924214E-004	13	0.0000000E+000
4.8507953E-001	1.409196140500149E-002	2.314759941524244E+001	1.000000000000000E+000	1.0931255E-004	13	0.0000000E+000
4.8459274E-001	1.408016167823173E-002	2.315259941511613E+001	1.000000000000000E+000	1.0938291E-004	13	0.0000000E+000
4.8409808E-001	1.405097338421471E-002	2.315759941498982E+001	1.000000000000000E+000	1.0945316E-004	13	0.0000000E+000
4.8358312E-001	1.403894239576242E-002	2.316259941486351E+001	1.000000000000000E+000	1.0952332E-004	13	0.0000000E+000
4.8306283E-001	1.401859685894596E-002	2.316759941473720E+001	1.000000000000000E+000	1.0959339E-004	13	0.0000000E+000
4.8259819E-001	1.400083227787091E-002	2.317259941461089E+001	1.000000000000000E+000	1.0966337E-004	13	0.0000000E+000
4.8210189E-001	1.398402331362761E-002	2.317759941448458E+001	1.000000000000000E+000	1.0973328E-004	13	0.0000000E+000
4.8158818E-001	1.397410050484527E-002	2.318259941435826E+001	1.000000000000000E+000	1.0980308E-004	13	0.0000000E+000
4.8107442E-001	1.395257254912541E-002	2.318759941423195E+001	1.000000000000000E+000	1.0987280E-004	13	0.0000000E+000
4.8055550E-001	1.394217313717294E-002	2.319259941410564E+001	1.000000000000000E+000	1.0994245E-004	13	0.0000000E+000
4.8006743E-001	1.390731474175205E-002	2.319759941397933E+001	1.000000000000000E+000	1.1001200E-004	13	0.0000000E+000
4.7956365E-001	1.388708461171048E-002	2.320259941385302E+001	1.000000000000000E+000	1.1008144E-004	13	0.0000000E+000
4.7908905E-001	1.387533788125223E-002	2.320759941372671E+001	1.000000000000000E+000	1.1015080E-004	13	0.0000000E+000
4.7856185E-001	1.386082158740358E-002	2.321259941360040E+001	1.000000000000000E+000	1.1022010E-004	13	0.0000000E+000
4.7809848E-001	1.383816793024767E-002	2.321759941347409E+001	1.000000000000000E+000	1.1028931E-004	13	0.0000000E+000
4.7754529E-001	1.382217927813614E-002	2.322259941334778E+001	1.000000000000000E+000	1.1035841E-004	13	0.0000000E+000
4.7705549E-001	1.380062232309492E-002	2.322759941322147E+001	1.000000000000000E+000	1.1042743E-004	13	0.0000000E+000
4.7656909E-001	1.378748126069587E-002	2.323259941309516E+001	1.000000000000000E+000	1.1049636E-004	13	0.0000000E+000
4.7607750E-001	1.376774742184908E-002	2.323759941296885E+001	1.000000000000000E+000	1.1056522E-004	13	0.0000000E+000
4.7560248E-001	1.374906148565500E-002	2.324259941284254E+001	1.000000000000000E+000	1.1063399E-004	13	0.0000000E+000
4.7510394E-001	1.373183844098647E-002	2.324759941271623E+001	1.000000000000000E+000	1.1070265E-004	13	0.0000000E+000
4.7458717E-001	1.371884216435626E-002	2.325259941258992E+001	1.000000000000000E+000	1.1077125E-004	13	0.0000000E+000
4.7408172E-001	1.369203824624217E-002	2.325759941246361E+001	1.000000000000000E+000	1.1083976E-004	13	0.0000000E+000
4.7358620E-001	1.368518075832982E-002	2.326259941233729E+001	1.000000000000000E+000	1.1090816E-004	13	0.0000000E+000
4.7310251E-001	1.366586238812795E-002	2.326759941221098E+001	1.000000000000000E+000	1.1097649E-004	13	0.0000000E+000
4.7258699E-001	1.365227716247102E-002	2.327259941208467E+001	1.000000000000000E+000	1.1104473E-004	13	0.0000000E+000
4.7213325E-001	1.362396324381707E-002	2.327759941195836E+001	1.000000000000000E+000	1.1111288E-004	13	0.0000000E+000
4.7158825E-001	1.360752101853990E-002	2.328259941183205E+001	1.000000000000000E+000	1.1118092E-004	13	0.0000000E+000
4.7109601E-001	1.360543658065291E-002	2.328749941170827E+001	1.000000000000000E+000	1.1124751E-004	13	0.0000000E+000
4.7062856E-001	1.357875889174689E-002	2.329239941158448E+001	1.000000000000000E+000	1.1131402E-004	13	0.0000000E+000
4.7006273E-001	1.356611009263856E-002	2.329739941145817E+001	1.000000000000000E+000	1.1138184E-004	13	0.0000000E+000
4.6963453E-001	1.354173864092448E-002	2.330239941133186E+001	1.000000000000000E+000	1.1144954E-004	13	0.0000000E+000
4.6914476E-001	1.352843794881087E-002	2.330739941120555E+001	1.000000000000000E+000	1.1151715E-004	13	0.0000000E+000
4.6859109E-001	1.351963141441404E-002	2.331239941107924E+001	1.000000000000000E+000	1.1158470E-004	13	0.0000000E+000
4.6809301E-001	1.349178034648835E-002	2.331739941095293E+001	1.000000000000000E+000	1.1165217E-004	13	0.0000000E+000
4.6760014E-001	1.347700307484376E-002	2.332239941082662E+001	1.000000000000000E+000	1.1171951E-004	13	0.0000000E+000
4.6709028E-001	1.346321461129596E-002	2.332739941070031E+001	1.000000000000000E+000	1.1178677E-004	13	0.0000000E+000
4.6660003E-001	1.344336566696507E-002	2.333239941057400E+001	1.000000000000000E+000	1.1185395E-004	13	0.0000000E+000
4.6609372E-001	1.341865273355902E-002	2.333739941044769E+001	1.000000000000000E+000	1.1192106E-004	13	0.0000000E+000
4.6561995E-001	1.339515942273663E-002	2.334239941032138E+001	1.000000000000000E+000	1.1198804E-004	13	0.0000000E+000
4.6511573E-001	1.338719180785124E-002	2.334739941019507E+001	1.000000000000000E+000	1.1205493E-004	13	0.0000000E+000
4.6460682E-001	1.337387234949954E-002	2.335239941006876E+001	1.000000000000000E+000	1.1212175E-004	13	0.0000000E+000
4.6409878E-001	1.334928871967181E-002	2.335739940994245E+001	1.000000000000000E+000	1.1218848E-004	13	0.0000000E+000
4.6358025E-001	1.332835441556229E-002	2.336239940981613E+001	1.000000000000000E+000	1.1225510E-004	13	0.0000000E+000
4.6308222E-001	1.331286189733047E-002	2.336739940968982E+001	1.000000000000000E+000	1.1232164E-004	13	0.0000000E+000
4.6261322E-001	1.329389155878086E-002	2.337239940956351E+001	1.000000000000000E+000	1.1238809E-004	13	0.0000000E+000
4.6211556E-001	1.326837214235810E-002	2.337739940943720E+001	1.000000000000000E+000	1.1245446E-004	13	0.0000000E+000
4.6158966E-001	1.324976814595923E-002	2.338239940931089E+001	1.000000000000000E+000	1.1252071E-004	13	0.0000000E+000
4.6109024E-001	1.323454184277970E-002	2.338739940918458E+001	1.000000000000000E+000	1.1258689E-004	13	0.0000000E+000
4.6060306E-001	1.322787224710215E-002	2.339239940905827E+001	1.000000000000000E+000	1.1265297E-004	13	0.0000000E+000
4.6008548E-001	1.319893609456127E-002	2.339739940893196E+001	1.000000000000000E+000	1.1271896E-004	13	0.0000000E+000
4.5959774E-001	1.317515372879413E-002	2.340239940880565E+001	1.000000000000000E+000	1.1278485E-004	13	0.0000000E+000
4.5905709E-001	1.316046343168698E-002	2.340739940867934E+001	1.000000000000000E+000	1.1285063E-004	13	0.0000000E+000
4.5860595E-001	1.314474007206939E-002	2.341239940855303E+001	1.000000000000000E+000	1.1291636E-004	13	0.0000000E+000
4.5805964E-001	1.312733840148381E-002	2.341739940842672E+001	1.000000000000000E+000	1.1298198E-004	13	0.0000000E+000
4.5759153E-001	1.310524974250067E-002	2.342239940830041E+001	1.000000000000000E+000	1.1304749E-004	13	0.0000000E+000
4.5707265E-001	1.308957528189322E-002	2.342739940817410E+001	1.000000000000000E+000	1.1311291E-004	13	0.0000000E+000
4.5660794E-001	1.306628465405973E-002	2.343239940804779E+001	1.000000000000000E+000	1.1317826E-004	13	0.0000000E+000
4.5610115E-001	1.304869880357620E-002	2.343739940792148E+001	1.000000000000000E+000	1.1324350E-004	13	0.0000000E+000
4.5562178E-001	1.303014268275796E-002	2.344239940779516E+001	1.000000000000000E+000	1.1330863E-004	13	0.0000000E+000
4.5511067E-001	1.301192975011931E-002	2.344739940766885E+001	1.000000000000000E+000	1.1337367E-004	13	0.0000000E+000
4.5463300E-001	1.299071564079152E-002	2.345239940754254E+001	1.000000000000000E+000	1.1343864E-004	13	0.0000000E+000
4.5412177E-001	1.297456691746554E-002	2.345729940741876E+001	1.000000000000000E+000	1.1350220E-004	13	0.0000000E+000
4.5360684E-001	1.295494475385625E-002	2.346219940729497E+001	1.000000000000000E+000	1.1356565E-004	13	0.0000000E+000
4.5312268E-001	1.293882640344570E-002	2.346719940716866E+001	1.000000000000000E+000	1.1363033E-004	13	0.0000000E+000
4.5261022E-001	1.292273191960924E-002	2.347219940704235E+001	1.000000000000000E+000	1.1369491E-004	13	0.0000000E+000
4.5214218E-001	1.290588926795781E-002	2.347719940691604E+001	1.000000000000000E+000	1.1375942E-004	13	0.0000000E+000
4.5160541E-001	1.287863272117454E-002	2.348219940678973E+001	1.000000000000000E+000	1.1382380E-004	13	0.0000000E+000
4.5108435E-001	1.286597393912170E-002	2.348719940666342E+001	1.000000000000000E+000	1.1388808E-004	13	0.0000000E+000
4.5063445E-001	1.284779416550233E-002	2.349219940653711E+001	1.000000000000000E+000	1.1395231E-004	13	0.0000000E+000
4.5010990E-001	1.282639159415506E-002	2.349719940641080E+001	1.000000000000000E+000	1.1401642E-004	13	0.0000000E+000
4.4959956E-001	1.279303835464379E-002	2.350219940628449E+001	1.000000000000000E+000	1.1408041E-004	13	0.0000000E+000
4.4911152E-001	1.278669359833820E-002	2.350719940615818E+001	1.000000000000000E+000	1.1414432E-004	13	0.0000000E+000
4.4859606E-001	1.276576236297404E-002	2.351219940603187E+001	1.000000000000000E+000	1.1420813E-004	13	0.0000000E+000
4.4808754E-001	1.274771838490621E-002	2.351719940590556E+001	1.000000000000000E+000	1.1427185E-004	13	0.0000000E+000
4.4762596E-001	1.272337665239209E-002	2.352219940577925E+001	1.000000000000000E+000	1.1433545E-004	13	0.0000000E+000
4.4709393E-001	1.270128339913786E-002	2.352719940565294E+001	1.000000000000000E+000	1.1439894E-004	13	0.0000000E+000
4.4662893E-001	1.268673797494563E-002	2.353219940552663E+001	1.000000000000000E+000	1.1446236E-004	13	0.0000000E+000
4.4611779E-001	1.266546921562459E-002	2.353719940540032E+001	1.000000000000000E+000	1.1452568E-004	13	0.0000000E+000
4.4559631E-001	1.265151266455761E-002	2.354219940527400E+001	1.000000000000000E+000	1.1458887E-004	13	0.0000000E+000
4.4511986E-001	1.261353812272625E-002	2.354719940514769E+001	1.000000000000000E+000	1.1465196E-004	13	0.0000000E+000
4.4465092E-001	1.260256778771170E-002	2.355219940502138E+001	1.000000000000000E+000	1.1471495E-004	13	0.0000000E+000
4.4411677E-001	1.258291652651905E-002	2.355719940489507E+001	1.000000000000000E+000	1.1477785E-004	13	0.0000000E+000
4.4361696E-001	1.255392735457105E-002	2.356219940476876E+001	1.000000000000000E+000	1.1484063E-004	13	0.0000000E+000
4.4312760E-001	1.253888945580968E-002	2.356719940464245E+001	1.000000000000000E+000	1.1490332E-004	13	0.0000000E+000
4.4263643E-001	1.252714333327964E-002	2.357219940451614E+001	1.000000000000000E+000	1.1496592E-004	13	0.0000000E+000
4.4214794E-001	1.249756014438006E-002	2.357719940438983E+001	1.000000000000000E+000	1.1502842E-004	13	0.0000000E+000
4.4162467E-001	1.247173618299492E-002	2.358219940426352E+001	1.000000000000000E+000	1.1509079E-004	13	0.0000000E+000
4.4109657E-001	1.245609006709306E-002	2.358719940413721E+001	1.000000000000000E+000	1.1515307E-004	13	0.0000000E+000
4.4058332E-001	1.243449920173481E-002	2.359219940401090E+001	1.000000000000000E+000	1.1521524E-004	13	0.0000000E+000
4.4008788E-001	1.241129092043344E-002	2.359719940388459E+001	1.000000000000000E+000	1.1527731E-004	13	0.0000000E+000
4.3962494E-001	1.239082878981374E-002	2.360219940375828E+001	1.000000000000000E+000	1.1533927E-004	13	0.0000000E+000
4.3909684E-001	1.237232614320506E-002	2.360719940363197E+001	1.000000000000000E+000	1.1540111E-004	13	0.0000000E+000
4.3863836E-001	1.235208630731161E-002	2.361219940350566E+001	1.000000000000000E+000	1.1546286E-004	13	0.0000000E+000
4.3808553E-001	1.233566336999173E-002	2.361719940337935E+001	1.000000000000000E+000	1.1552452E-004	13	0.0000000E+000
4.3759525E-001	1.230422189870628E-002	2.362219940325303E+001	1.000000000000000E+000	1.1558604E-004	13	0.0000000E+000
4.3714881E-001	1.229043414698966E-002	2.362719940312672E+001	1.000000000000000E+000	1.1564747E-004	13	0.0000000E+000
4.3661615E-001	1.226122360492896E-002	2.363209940300294E+001	1.000000000000000E+000	1.1570757E-004	13	0.0000000E+000
4.3613878E-001	1.225182175750722E-002	2.363699940287916E+001	1.000000000000000E+000	1.1576756E-004	13	0.0000000E+000
4.3559638E-001	1.222008193177652E-002	2.364199940275284E+001	1.000000000000000E+000	1.1582865E-004	13	0.0000000E+000
4.3513566E-001	1.220498614037013E-002	2.364699940262653E+001	1.000000000000000E+000	1.1588966E-004	13	0.0000000E+000
4.3460417E-001	1.217917610687656E-002	2.365199940250022E+001	1.000000000000000E+000	1.1595056E-004	13	0.0000000E+000
4.3413255E-001	1.216121917505839E-002	2.365699940237391E+001	1.000000000000000E+000	1.1601135E-004	13	0.0000000E+000
4.3360412E-001	1.213365345872512E-002	2.366199940224760E+001	1.000000000000000E+000	1.1607201E-004	13	0.0000000E+000
4.3313378E-001	1.211361557662635E-002	2.366699940212129E+001	1.000000000000000E+000	1.1613257E-004	13	0.0000000E+000
4.3258923E-001	1.209727514276784E-002	2.367199940199498E+001	1.000000000000000E+000	1.1619303E-004	13	0.0000000E+000
4.3211240E-001	1.206850294742753E-002	2.367699940186867E+001	1.000000000000000E+000	1.1625337E-004	13	0.0000000E+000
4.3162084E-001	1.204442171635464E-002	2.368199940174236E+001	1.000000000000000E+000	1.1631357E-004	13	0.0000000E+000
4.3107152E-001	1.203378500113939E-002	2.368699940161605E+001	1.000000000000000E+000	1.1637368E-004	13	0.0000000E+000
4.3063593E-001	1.200257027487553E-002	2.369199940148974E+001	1.000000000000000E+000	1.1643369E-004	13	0.0000000E+000
4.3014437E-001	1.198149027236058E-002	2.369699940136343E+001	1.000000000000000E+000	1.1649358E-004	13	0.0000000E+000
4.2964894E-001	1.195227417558656E-002	2.370199940123712E+001	1.000000000000000E+000	1.1655336E-004	13	0.0000000E+000
4.2911783E-001	1.193481428989882E-002	2.370699940111081E+001	1.000000000000000E+000	1.1661303E-004	13	0.0000000E+000
4.2858070E-001	1.191388379783986E-002	2.371199940098450E+001	1.000000000000000E+000	1.1667259E-004	13	0.0000000E+000
4.2813340E-001	1.188346097511721E-002	2.371699940085819E+001	1.000000000000000E+000	1.1673204E-004	13	0.0000000E+000
4.2765048E-001	1.185474627979576E-002	2.372199940073187E+001	1.000000000000000E+000	1.1679134E-004	13	0.0000000E+000
4.2714286E-001	1.183847328083535E-002	2.372699940060556E+001	1.000000000000000E+000	1.1685053E-004	13	0.0000000E+000
4.2661265E-001	1.181784249368349E-002	2.373199940047925E+001	1.000000000000000E+000	1.1690961E-004	13	0.0000000E+000
4.2612150E-001	1.179317702873517E-002	2.373699940035294E+001	1.000000000000000E+000	1.1696858E-004	13	0.0000000E+000
4.2558041E-001	1.175917791321505E-002	2.374199940022663E+001	1.000000000000000E+000	1.1702739E-004	13	0.0000000E+000
4.2508805E-001	1.173546352903504E-002	2.374699940010032E+001	1.000000000000000E+000	1.1708609E-004	13	0.0000000E+000
4.2463943E-001	1.171022356544255E-002	2.375199939997401E+001	1.000000000000000E+000	1.1714468E-004	13	0.0000000E+000
4.2414480E-001	1.168939002265250E-002	2.375699939984770E+001	1.000000000000000E+000	1.1720315E-004	13	0.0000000E+000
4.2364544E-001	1.165832549293444E-002	2.376199939972139E+001	1.000000000000000E+000	1.1726147E-004	13	0.0000000E+000
4.2314559E-001	1.163289701126457E-002	2.376699939959508E+001	1.000000000000000E+000	1.1731966E-004	13	0.0000000E+000
4.2259109E-001	1.161893564836430E-002	2.377199939946877E+001	1.000000000000000E+000	1.1737774E-004	13	0.0000000E+000
4.2215076E-001	1.159322300080742E-002	2.377699939934246E+001	1.000000000000000E+000	1.1743570E-004	13	0.0000000E+000
4.2164049E-001	1.156202308855868E-002	2.378199939921615E+001	1.000000000000000E+000	1.1749350E-004	13	0.0000000E+000
4.2114457E-001	1.153733341341265E-002	2.378699939908984E+001	1.000000000000000E+000	1.1755119E-004	13	0.0000000E+000
4.2062220E-001	1.151509063884351E-002	2.379199939896353E+001	1.000000000000000E+000	1.1760877E-004	13	0.0000000E+000
4.2014363E-001	1.148004402492722E-002	2.379699939883722E+001	1.000000000000000E+000	1.1766622E-004	13	0.0000000E+000
4.1959998E-001	1.145070727458614E-002	2.380199939871090E+001	1.000000000000000E+000	1.1772350E-004	13	0.0000000E+000
4.1912872E-001	1.141979679798374E-002	2.380689939858712E+001	1.000000000000000E+000	1.1777950E-004	13	0.0000000E+000
4.1864851E-001	1.140978772392293E-002	2.381179939846334E+001	1.000000000000000E+000	1.1783541E-004	13	0.0000000E+000
4.1815782E-001	1.138644971152564E-002	2.381679939833703E+001	1.000000000000000E+000	1.1789232E-004	13	0.0000000E+000
4.1762978E-001	1.135575677455400E-002	2.382179939821071E+001	1.000000000000000E+000	1.1794910E-004	13	0.0000000E+000
4.1713038E-001	1.133242808701296E-002	2.382679939808440E+001	1.000000000000000E+000	1.1800574E-004	13	0.0000000E+000
4.1662967E-001	1.130774778307980E-002	2.383179939795809E+001	1.000000000000000E+000	1.1806226E-004	13	0.0000000E+000
4.1611469E-001	1.127363354052331E-002	2.383679939783178E+001	1.000000000000000E+000	1.1811865E-004	13	0.0000000E+000
4.1563097E-001	1.124138126331012E-002	2.384179939770547E+001	1.000000000000000E+000	1.1817486E-004	13	0.0000000E+000
4.1511285E-001	1.122501657846443E-002	2.384679939757916E+001	1.000000000000000E+000	1.1823094E-004	13	0.0000000E+000
4.1463259E-001	1.119557360090603E-002	2.385179939745285E+001	1.000000000000000E+000	1.1828690E-004	13	0.0000000E+000
4.1415057E-001	1.116083572213195E-002	2.385679939732654E+001	1.000000000000000E+000	1.1834271E-004	13	0.0000000E+000
4.1365811E-001	1.113084299653230E-002	2.386179939720023E+001	1.000000000000000E+000	1.1839837E-004	13	0.0000000E+000
4.1317135E-001	1.110576715032174E-002	2.386679939707392E+001	1.000000000000000E+000	1.1845388E-004	13	0.0000000E+000
4.1262722E-001	1.107446594108877E-002	2.387179939694761E+001	1.000000000000000E+000	1.1850926E-004	13	0.0000000E+000
4.1219211E-001	1.104548626200552E-002	2.387679939682130E+001	1.000000000000000E+000	1.1856447E-004	13	0.0000000E+000
4.1165799E-001	1.101205234276270E-002	2.388179939669499E+001	1.000000000000000E+000	1.1861954E-004	13	0.0000000E+000
4.1116598E-001	1.098040755217276E-002	2.388679939656868E+001	1.000000000000000E+000	1.1867445E-004	13	0.0000000E+000
4.1066137E-001	1.095353200650032E-002	2.389179939644237E+001	1.000000000000000E+000	1.1872924E-004	13	0.0000000E+000
4.1011986E-001	1.092418988104549E-002	2.389679939631606E+001	1.000000000000000E+000	1.1878388E-004	13	0.0000000E+000
4.0963829E-001	1.088129767302956E-002	2.390179939618974E+001	1.000000000000000E+000	1.1883832E-004	13	0.0000000E+000
4.0912455E-001	1.085629832055987E-002	2.390679939606343E+001	1.000000000000000E+000	1.1889262E-004	13	0.0000000E+000
4.0868947E-001	1.083228479304429E-002	2.391179939593712E+001	1.000000000000000E+000	1.1894679E-004	13	0.0000000E+000
4.0813148E-001	1.077088378185709E-002	2.391679939581081E+001	1.000000000000000E+000	1.1900075E-004	13	0.0000000E+000
4.0756521E-001	1.074941835863828E-002	2.392179939568450E+001	1.000000000000000E+000	1.1905451E-004	13	0.0000000E+000
4.0711227E-001	1.071952135140294E-002	2.392679939555819E+001	1.000000000000000E+000	1.1910814E-004	13	0.0000000E+000
4.0663370E-001	1.069708057983723E-002	2.393179939543188E+001	1.000000000000000E+000	1.1916164E-004	13	0.0000000E+000
4.0606925E-001	1.067269960571361E-002	2.393679939530557E+001	1.000000000000000E+000	1.1921502E-004	13	0.0000000E+000
4.0560937E-001	1.064523464689657E-002	2.394179939517926E+001	1.000000000000000E+000	1.1926827E-004	13	0.0000000E+000
4.0511817E-001	1.063948659452077E-002	2.394679939505295E+001	1.000000000000000E+000	1.1932143E-004	13	0.0000000E+000
4.0460405E-001	1.062713729951417E-002	2.395179939492664E+001	1.000000000000000E+000	1.1937455E-004	13	0.0000000E+000
4.0409598E-001	1.061360546433815E-002	2.395679939480033E+001	1.000000000000000E+000	1.1942760E-004	13	0.0000000E+000
4.0365395E-001	1.060264060189101E-002	2.396179939467402E+001	1.000000000000000E+000	1.1948060E-004	13	0.0000000E+000
4.0309200E-001	1.058924345400586E-002	2.396679939454771E+001	1.000000000000000E+000	1.1953351E-004	13	0.0000000E+000
4.0260261E-001	1.056948672929579E-002	2.397179939442140E+001	1.000000000000000E+000	1.1958637E-004	13	0.0000000E+000
4.0214357E-001	1.054305633760314E-002	2.397669939429761E+001	1.000000000000000E+000	1.1963803E-004	13	0.0000000E+000
4.0160641E-001	1.050302303486784E-002	2.398159939417383E+001	1.000000000000000E+000	1.1968951E-004	13	0.0000000E+000
4.0109226E-001	1.047454503907031E-002	2.398659939404752E+001	1.000000000000000E+000	1.1974190E-004	13	0.0000000E+000
4.0064192E-001	1.045582525776726E-002	2.399159939392121E+001	1.000000000000000E+000	1.1979415E-004	13	0.0000000E+000
4.0011257E-001	1.041853514878754E-002	2.399659939379490E+001	1.000000000000000E+000	1.1984626E-004	13	0.0000000E+000
3.9962542E-001	1.041657552405287E-002	2.400159939366858E+001	1.000000000000000E+000	1.1989827E-004	13	0.0000000E+000
3.9910343E-001	1.041896487615970E-002	2.400659939354227E+001	1.000000000000000E+000	1.1995029E-004	13	0.0000000E+000
3.9860100E-001	1.038765385105353E-002	2.401159939341596E+001	1.000000000000000E+000	1.2000224E-004	13	0.0000000E+000
3.9810812E-001	1.036118374229941E-002	2.401659939328965E+001	1.000000000000000E+000	1.2005406E-004	13	0.0000000E+000
3.9762262E-001	1.032878697928521E-002	2.402159939316334E+001	1.000000000000000E+000	1.2010571E-004	13	0.0000000E+000
3.9715928E-001	1.030173696910260E-002	2.402659939303703E+001	1.000000000000000E+000	1.2015720E-004	13	0.0000000E+000
3.9661169E-001	1.028032434541359E-002	2.403159939291072E+001	1.000000000000000E+000	1.2020856E-004	13	0.0000000E+000
3.9612532E-001	1.024230538595555E-002	2.403659939278441E+001	1.000000000000000E+000	1.2025979E-004	13	0.0000000E+000
3.9563420E-001	1.019094294596551E-002	2.404159939265810E+001	1.000000000000000E+000	1.2031080E-004	13	0.0000000E+000
3.9516389E-001	1.015957907954794E-002	2.404659939253179E+001	1.000000000000000E+000	1.2036160E-004	13	0.0000000E+000
3.9464322E-001	1.013078246350314E-002	2.405159939240548E+001	1.000000000000000E+000	1.2041224E-004	13	0.0000000E+000
3.9417598E-001	1.007395716006808E-002	2.405659939227917E+001	1.000000000000000E+000	1.2046265E-004	13	0.0000000E+000
3.9361626E-001	1.002661427760777E-002	2.406159939215286E+001	1.000000000000000E+000	1.2051284E-004	13	0.0000000E+000
3.9315292E-001	9.979647628686961E-003	2.406659939202655E+001	1.000000000000000E+000	1.2056277E-004	13	0.0000000E+000
3.9260793E-001	9.944649535265679E-003	2.407159939190024E+001	1.000000000000000E+000	1.2061252E-004	13	0.0000000E+000
3.9210591E-001	9.896815655696570E-003	2.407659939177393E+001	1.000000000000000E+000	1.2066208E-004	13	0.0000000E+000
3.9162478E-001	9.856880830105233E-003	2.408159939164761E+001	1.000000000000000E+000	1.2071144E-004	13	0.0000000E+000
3.9114535E-001	9.815551293286272E-003	2.408659939152130E+001	1.000000000000000E+000	1.2076059E-004	13	0.0000000E+000
3.9061472E-001	9.997094249311847E-003	2.409159939139499E+001	1.000000000000000E+000	1.2081004E-004	13	0.0000000E+000
3.9008754E-001	9.939100304054038E-003	2.409659939126868E+001	1.000000000000000E+000	1.2085983E-004	13	0.0000000E+000
3.8960770E-001	9.854940695070341E-003	2.410159939114237E+001	1.000000000000000E+000	1.2090926E-004	13	0.0000000E+000
3.8912740E-001	9.794837623386177E-003	2.410659939101606E+001	1.000000000000000E+000	1.2095834E-004	13	0.0000000E+000
3.8861501E-001	9.746511149304832E-003	2.411159939088975E+001	1.000000000000000E+000	1.2100715E-004	13	0.0000000E+000
3.8816381E-001	9.681857209712189E-003	2.411659939076344E+001	1.000000000000000E+000	1.2105567E-004	13	0.0000000E+000
3.8764575E-001	9.621499129548997E-003	2.412159939063713E+001	1.000000000000000E+000	1.2110386E-004	13	0.0000000E+000
3.8712466E-001	9.565556029249883E-003	2.412659939051082E+001	1.000000000000000E+000	1.2115177E-004	13	0.0000000E+000
3.8660657E-001	9.518995925508079E-003	2.413159939038451E+001	1.000000000000000E+000	1.2119945E-004	13	0.0000000E+000
3.8610721E-001	9.462898632205726E-003	2.413659939025820E+001	1.000000000000000E+000	1.2124685E-004	13	0.0000000E+000
3.8564342E-001	9.404442279942955E-003	2.414159939013189E+001	1.000000000000000E+000	1.2129397E-004	13	0.0000000E+000
3.8512194E-001	9.349966076390992E-003	2.414659939000558E+001	1.000000000000000E+000	1.2134080E-004	13	0.0000000E+000
3.8463157E-001	9.295711880339591E-003	2.415149938988179E+001	1.000000000000000E+000	1.2138645E-004	13	0.0000000E+000
3.8410488E-001	9.240320960915704E-003	2.415639938975801E+001	1.000000000000000E+000	1.2143181E-004	13	0.0000000E+000
3.8363636E-001	9.185666115048327E-003	2.416139938963170E+001	1.000000000000000E+000	1.2147779E-004	13	0.0000000E+000
3.8311481E-001	9.137991037029961E-003	2.416639938950539E+001	1.000000000000000E+000	1.2152352E-004	13	0.0000000E+000
3.8260934E-001	9.085131926192189E-003	2.417139938937908E+001	1.000000000000000E+000	1.2156899E-004	13	0.0000000E+000
3.8215336E-001	9.025599450152105E-003	2.417639938925277E+001	1.000000000000000E+000	1.2161418E-004	13	0.0000000E+000
3.8162577E-001	8.955888259647937E-003	2.418139938912645E+001	1.000000000000000E+000	1.2165905E-004	13	0.0000000E+000
3.8115287E-001	8.908530826126776E-003	2.418639938900014E+001	1.000000000000000E+000	1.2170366E-004	13	0.0000000E+000
3.8065043E-001	8.855111847410495E-003	2.419139938887383E+001	1.000000000000000E+000	1.2174800E-004	13	0.0000000E+000
3.8016233E-001	8.797572714022608E-003	2.419639938874752E+001	1.000000000000000E+000	1.2179206E-004	13	0.0000000E+000
3.7966341E-001	8.730071631885744E-003	2.420139938862121E+001	1.000000000000000E+000	1.2183579E-004	13	0.0000000E+000
3.7913448E-001	8.675422209390382E-003	2.420639938849490E+001	1.000000000000000E+000	1.2187924E-004	13	0.0000000E+000
3.7863898E-001	8.618181723911475E-003	2.421139938836859E+001	1.000000000000000E+000	1.2192241E-004	13	0.0000000E+000
3.7813181E-001	8.555430566544092E-003	2.421639938824228E+001	1.000000000000000E+000	1.2196528E-004	13	0.0000000E+000
