Ewe/V	<I>/mA	time/s	cycle number	(Q-Qo)/C	I Range	Rcmp/Ohm	
3.4127825E-001	1.005669393181887E-002	5.916139850545733E+001	1.000000000000000E+000	5.5973560E-005	13	0.0000000E+000
3.4175262E-001	1.004115599564707E-002	5.921129850419675E+001	1.000000000000000E+000	5.6475274E-005	13	0.0000000E+000
3.4227067E-001	1.002316372814942E-002	5.926129850293364E+001	1.000000000000000E+000	5.6977158E-005	13	0.0000000E+000
3.4276852E-001	1.000903384348914E-002	5.931129850167054E+001	1.000000000000000E+000	5.7478243E-005	13	0.0000000E+000
3.4325999E-001	9.993145525932806E-003	5.936109850041248E+001	1.000000000000000E+000	5.7976591E-005	13	0.0000000E+000
3.4372386E-001	9.973452525193133E-003	5.941109849914938E+001	1.000000000000000E+000	5.8475998E-005	13	0.0000000E+000
3.4426418E-001	9.958776420405269E-003	5.946109849788627E+001	1.000000000000000E+000	5.8974594E-005	13	0.0000000E+000
3.4476542E-001	9.940686891867612E-003	5.951099849662569E+001	1.000000000000000E+000	5.9471382E-005	13	0.0000000E+000
3.4527153E-001	9.924349188495343E-003	5.956089849536511E+001	1.000000000000000E+000	5.9967304E-005	13	0.0000000E+000
3.4573218E-001	9.903441845627192E-003	5.961089849410200E+001	1.000000000000000E+000	6.0463270E-005	13	0.0000000E+000
3.4625256E-001	9.888173336724898E-003	5.966079849284142E+001	1.000000000000000E+000	6.0957405E-005	13	0.0000000E+000
3.4675229E-001	9.869825303867222E-003	5.971069849158084E+001	1.000000000000000E+000	6.1450650E-005	13	0.0000000E+000
3.4725332E-001	9.849986010276042E-003	5.976069849031774E+001	1.000000000000000E+000	6.1943931E-005	13	0.0000000E+000
3.4771723E-001	9.829734173684324E-003	5.981069848905463E+001	1.000000000000000E+000	6.2436193E-005	13	0.0000000E+000
3.4824723E-001	9.812320684126526E-003	5.986059848779405E+001	1.000000000000000E+000	6.2926534E-005	13	0.0000000E+000
3.4877127E-001	9.791978771836574E-003	5.991049848653347E+001	1.000000000000000E+000	6.3415959E-005	13	0.0000000E+000
3.4925532E-001	9.777123788157954E-003	5.996049848527036E+001	1.000000000000000E+000	6.3905463E-005	13	0.0000000E+000
3.4968665E-001	9.754814502606624E-003	6.001039848400978E+001	1.000000000000000E+000	6.4393091E-005	13	0.0000000E+000
3.5020956E-001	9.737053046684624E-003	6.006029848274920E+001	1.000000000000000E+000	6.4879714E-005	13	0.0000000E+000
3.5073185E-001	9.718209666628536E-003	6.011029848148610E+001	1.000000000000000E+000	6.5366381E-005	13	0.0000000E+000
3.5128281E-001	9.698228865714541E-003	6.016029848022299E+001	1.000000000000000E+000	6.5852058E-005	13	0.0000000E+000
3.5171103E-001	9.677936004564291E-003	6.021019847896241E+001	1.000000000000000E+000	6.6335801E-005	13	0.0000000E+000
3.5227108E-001	9.659589326474816E-003	6.026009847770183E+001	1.000000000000000E+000	6.6818560E-005	13	0.0000000E+000
3.5274026E-001	9.639036823553387E-003	6.031009847643872E+001	1.000000000000000E+000	6.7301327E-005	13	0.0000000E+000
3.5323071E-001	9.618336020898927E-003	6.035999847517814E+001	1.000000000000000E+000	6.7782079E-005	13	0.0000000E+000
3.5375714E-001	9.597751406299253E-003	6.040989847391756E+001	1.000000000000000E+000	6.8261870E-005	13	0.0000000E+000
3.5425603E-001	9.578458933330730E-003	6.045989847265446E+001	1.000000000000000E+000	6.8741560E-005	13	0.0000000E+000
3.5473797E-001	9.557081642616927E-003	6.050989847139135E+001	1.000000000000000E+000	6.9220274E-005	13	0.0000000E+000
3.5522062E-001	9.539012889085166E-003	6.055979847013077E+001	1.000000000000000E+000	6.9697016E-005	13	0.0000000E+000
3.5574213E-001	9.519961826668588E-003	6.060969846887019E+001	1.000000000000000E+000	7.0172835E-005	13	0.0000000E+000
3.5621342E-001	9.500632217634170E-003	6.065969846760709E+001	1.000000000000000E+000	7.0648632E-005	13	0.0000000E+000
3.5673001E-001	9.479282667820832E-003	6.070959846634651E+001	1.000000000000000E+000	7.1122486E-005	13	0.0000000E+000
3.5721338E-001	9.460947476608580E-003	6.075949846508593E+001	1.000000000000000E+000	7.1595328E-005	13	0.0000000E+000
3.5773033E-001	9.438673324083241E-003	6.080949846382282E+001	1.000000000000000E+000	7.2068127E-005	13	0.0000000E+000
3.5823980E-001	9.420236406436147E-003	6.085949846255971E+001	1.000000000000000E+000	7.2539864E-005	13	0.0000000E+000
3.5873079E-001	9.400238974901637E-003	6.090939846129913E+001	1.000000000000000E+000	7.3009738E-005	13	0.0000000E+000
3.5921004E-001	9.380077676069215E-003	6.095929846003855E+001	1.000000000000000E+000	7.3478601E-005	13	0.0000000E+000
3.5972911E-001	9.359237461818742E-003	6.100929845877545E+001	1.000000000000000E+000	7.3947427E-005	13	0.0000000E+000
3.6024898E-001	9.339706682121335E-003	6.105919845751487E+001	1.000000000000000E+000	7.4414245E-005	13	0.0000000E+000
3.6068767E-001	9.318483035374830E-003	6.110909845625429E+001	1.000000000000000E+000	7.4880081E-005	13	0.0000000E+000
3.6119187E-001	9.299907842336079E-003	6.115909845499118E+001	1.000000000000000E+000	7.5345830E-005	13	0.0000000E+000
3.6167693E-001	9.279208865741073E-003	6.120909845372807E+001	1.000000000000000E+000	7.5810647E-005	13	0.0000000E+000
3.6222038E-001	9.261349044233660E-003	6.125899845246749E+001	1.000000000000000E+000	7.6273558E-005	13	0.0000000E+000
3.6278197E-001	9.239805574784182E-003	6.130889845120691E+001	1.000000000000000E+000	7.6735472E-005	13	0.0000000E+000
3.6320975E-001	9.219072927588112E-003	6.135889844994381E+001	1.000000000000000E+000	7.7197270E-005	13	0.0000000E+000
3.6372215E-001	9.201825882294457E-003	6.140879844868323E+001	1.000000000000000E+000	7.7657205E-005	13	0.0000000E+000
3.6424047E-001	9.183159120384249E-003	6.145869844742265E+001	1.000000000000000E+000	7.8116245E-005	13	0.0000000E+000
3.6473835E-001	9.162251007740894E-003	6.150869844615954E+001	1.000000000000000E+000	7.8575191E-005	13	0.0000000E+000
3.6526483E-001	9.144088145540047E-003	6.155869844489644E+001	1.000000000000000E+000	7.9033154E-005	13	0.0000000E+000
3.6572960E-001	9.124298306659173E-003	6.160859844363586E+001	1.000000000000000E+000	7.9489284E-005	13	0.0000000E+000
3.6622548E-001	9.106107228514362E-003	6.165849844237528E+001	1.000000000000000E+000	7.9944453E-005	13	0.0000000E+000
3.6673713E-001	9.086012934471824E-003	6.170849844111217E+001	1.000000000000000E+000	8.0399586E-005	13	0.0000000E+000
3.6719868E-001	9.067161236300900E-003	6.175839843985159E+001	1.000000000000000E+000	8.0852820E-005	13	0.0000000E+000
3.6769989E-001	9.049203494003538E-003	6.180829843859101E+001	1.000000000000000E+000	8.1305174E-005	13	0.0000000E+000
3.6818925E-001	9.030971774811165E-003	6.185829843732790E+001	1.000000000000000E+000	8.1757491E-005	13	0.0000000E+000
3.6868814E-001	9.011829514444486E-003	6.190829843606480E+001	1.000000000000000E+000	8.2208906E-005	13	0.0000000E+000
3.6920512E-001	8.995870119032840E-003	6.195809843480674E+001	1.000000000000000E+000	8.2657607E-005	13	0.0000000E+000
3.6970717E-001	8.976771709523851E-003	6.200809843354364E+001	1.000000000000000E+000	8.3107268E-005	13	0.0000000E+000
3.7021884E-001	8.961175678630848E-003	6.205809843228053E+001	1.000000000000000E+000	8.3556013E-005	13	0.0000000E+000
3.7074330E-001	8.942770095284713E-003	6.210799843101995E+001	1.000000000000000E+000	8.4003041E-005	13	0.0000000E+000
3.7119964E-001	8.925646280724731E-003	6.215789842975937E+001	1.000000000000000E+000	8.4449173E-005	13	0.0000000E+000
3.7173679E-001	8.909241008968144E-003	6.220789842849626E+001	1.000000000000000E+000	8.4895393E-005	13	0.0000000E+000
3.7221885E-001	8.891539926381031E-003	6.225779842723568E+001	1.000000000000000E+000	8.5339831E-005	13	0.0000000E+000
3.7275478E-001	8.874801279564165E-003	6.230769842597510E+001	1.000000000000000E+000	8.5783468E-005	13	0.0000000E+000
3.7324196E-001	8.857940359503380E-003	6.235769842471200E+001	1.000000000000000E+000	8.6227104E-005	13	0.0000000E+000
3.7372816E-001	8.842117281193079E-003	6.240769842344889E+001	1.000000000000000E+000	8.6669948E-005	13	0.0000000E+000
3.7425661E-001	8.826628052424429E-003	6.245759842218831E+001	1.000000000000000E+000	8.7111068E-005	13	0.0000000E+000
3.7479070E-001	8.811245416375402E-003	6.250749842092773E+001	1.000000000000000E+000	8.7551452E-005	13	0.0000000E+000
3.7527478E-001	8.796135021979880E-003	6.255749841966463E+001	1.000000000000000E+000	8.7991953E-005	13	0.0000000E+000
3.7574661E-001	8.781364926953750E-003	6.260739841840405E+001	1.000000000000000E+000	8.8430876E-005	13	0.0000000E+000
3.7622902E-001	8.767486691496268E-003	6.265729841714347E+001	1.000000000000000E+000	8.8869027E-005	13	0.0000000E+000
3.7674916E-001	8.752327571945856E-003	6.270729841588036E+001	1.000000000000000E+000	8.9307381E-005	13	0.0000000E+000
3.7722790E-001	8.738679039474270E-003	6.275729841461725E+001	1.000000000000000E+000	8.9744964E-005	13	0.0000000E+000
3.7775269E-001	8.725319191718178E-003	6.280719841335667E+001	1.000000000000000E+000	9.0181034E-005	13	0.0000000E+000
3.7819701E-001	8.712157782404514E-003	6.285709841209609E+001	1.000000000000000E+000	9.0616413E-005	13	0.0000000E+000
3.7871611E-001	8.697705421960147E-003	6.290709841083299E+001	1.000000000000000E+000	9.1051988E-005	13	0.0000000E+000
3.7921682E-001	8.684460781308689E-003	6.295699840957241E+001	1.000000000000000E+000	9.1485977E-005	13	0.0000000E+000
3.7971500E-001	8.671503347583182E-003	6.300689840831183E+001	1.000000000000000E+000	9.1919370E-005	13	0.0000000E+000
3.8020539E-001	8.659045923116560E-003	6.305689840704872E+001	1.000000000000000E+000	9.2352973E-005	13	0.0000000E+000
3.8070539E-001	8.647128766833392E-003	6.310689840578561E+001	1.000000000000000E+000	9.2786024E-005	13	0.0000000E+000
3.8119620E-001	8.638184358208761E-003	6.315679840452503E+001	1.000000000000000E+000	9.3217604E-005	13	0.0000000E+000
3.8172123E-001	8.626017851669568E-003	6.320669840326445E+001	1.000000000000000E+000	9.3648698E-005	13	0.0000000E+000
3.8220635E-001	8.614334491236775E-003	6.325669840200135E+001	1.000000000000000E+000	9.4080046E-005	13	0.0000000E+000
3.8273242E-001	8.605451978743656E-003	6.330659840074077E+001	1.000000000000000E+000	9.4510047E-005	13	0.0000000E+000
3.8320521E-001	8.594841938853903E-003	6.335649839948019E+001	1.000000000000000E+000	9.4939525E-005	13	0.0000000E+000
3.8372743E-001	8.585882139761136E-003	6.340649839821708E+001	1.000000000000000E+000	9.5369389E-005	13	0.0000000E+000
3.8424549E-001	8.574955273365603E-003	6.345649839695398E+001	1.000000000000000E+000	9.5798721E-005	13	0.0000000E+000
3.8470894E-001	8.566676469832876E-003	6.350639839569340E+001	1.000000000000000E+000	9.6226802E-005	13	0.0000000E+000
3.8517320E-001	8.557624825144800E-003	6.355629839443282E+001	1.000000000000000E+000	9.6654374E-005	13	0.0000000E+000
3.8571775E-001	8.548381805570646E-003	6.360629839316971E+001	1.000000000000000E+000	9.7082375E-005	13	0.0000000E+000
3.8619924E-001	8.539137171469452E-003	6.365619839190913E+001	1.000000000000000E+000	9.7509044E-005	13	0.0000000E+000
3.8669431E-001	8.532644237829243E-003	6.370609839064855E+001	1.000000000000000E+000	9.7935372E-005	13	0.0000000E+000
3.8718581E-001	8.523430578958401E-003	6.375609838938544E+001	1.000000000000000E+000	9.8362085E-005	13	0.0000000E+000
3.8764861E-001	8.516348696230566E-003	6.380609838812234E+001	1.000000000000000E+000	9.8788441E-005	13	0.0000000E+000
3.8824096E-001	8.508797056870743E-003	6.385599838686176E+001	1.000000000000000E+000	9.9213546E-005	13	0.0000000E+000
3.8870165E-001	8.500708451276387E-003	6.390589838560118E+001	1.000000000000000E+000	9.9638302E-005	13	0.0000000E+000
3.8921118E-001	8.493344126559388E-003	6.395589838433807E+001	1.000000000000000E+000	1.0006348E-004	13	0.0000000E+000
3.8966525E-001	8.485748116907554E-003	6.400579838307749E+001	1.000000000000000E+000	1.0048750E-004	13	0.0000000E+000
3.9021426E-001	8.477315394115607E-003	6.405569838181691E+001	1.000000000000000E+000	1.0091104E-004	13	0.0000000E+000
3.9069825E-001	8.472351267498589E-003	6.410569838055380E+001	1.000000000000000E+000	1.0133516E-004	13	0.0000000E+000
3.9118126E-001	8.462643136094877E-003	6.415569837929070E+001	1.000000000000000E+000	1.0175886E-004	13	0.0000000E+000
3.9170855E-001	8.458818141655361E-003	6.420559837803012E+001	1.000000000000000E+000	1.0218141E-004	13	0.0000000E+000
3.9228207E-001	8.449415036573954E-003	6.425549837676954E+001	1.000000000000000E+000	1.0260358E-004	13	0.0000000E+000
3.9264613E-001	8.442935459726311E-003	6.430549837550643E+001	1.000000000000000E+000	1.0302627E-004	13	0.0000000E+000
3.9319754E-001	8.437138182134193E-003	6.435539837424585E+001	1.000000000000000E+000	1.0344775E-004	13	0.0000000E+000
3.9369380E-001	8.431683601963391E-003	6.440529837298527E+001	1.000000000000000E+000	1.0386901E-004	13	0.0000000E+000
3.9418316E-001	8.425905149326562E-003	6.445529837172217E+001	1.000000000000000E+000	1.0429076E-004	13	0.0000000E+000
3.9471927E-001	8.419472594286492E-003	6.450529837045906E+001	1.000000000000000E+000	1.0471225E-004	13	0.0000000E+000
3.9527440E-001	8.413947420629314E-003	6.455509836920101E+001	1.000000000000000E+000	1.0513174E-004	13	0.0000000E+000
3.9569157E-001	8.409989014822410E-003	6.460509836793790E+001	1.000000000000000E+000	1.0555271E-004	13	0.0000000E+000
3.9622548E-001	8.403523683526648E-003	6.465509836667479E+001	1.000000000000000E+000	1.0597338E-004	13	0.0000000E+000
3.9673826E-001	8.399715378621248E-003	6.470499836541421E+001	1.000000000000000E+000	1.0639301E-004	13	0.0000000E+000
3.9718616E-001	8.395246468379802E-003	6.475489836415363E+001	1.000000000000000E+000	1.0681238E-004	13	0.0000000E+000
3.9766598E-001	8.390452955446825E-003	6.480489836289053E+001	1.000000000000000E+000	1.0723241E-004	13	0.0000000E+000
3.9821312E-001	8.386071796173308E-003	6.485479836162995E+001	1.000000000000000E+000	1.0765129E-004	13	0.0000000E+000
3.9870939E-001	8.381756078671216E-003	6.490469836036937E+001	1.000000000000000E+000	1.0807001E-004	13	0.0000000E+000
3.9918074E-001	8.376615988045656E-003	6.495469835910626E+001	1.000000000000000E+000	1.0848930E-004	13	0.0000000E+000
3.9965945E-001	8.374621418888478E-003	6.500469835784315E+001	1.000000000000000E+000	1.0890845E-004	13	0.0000000E+000
4.0020314E-001	8.369749090643419E-003	6.505459835658257E+001	1.000000000000000E+000	1.0932655E-004	13	0.0000000E+000
4.0065730E-001	8.366901436365091E-003	6.510449835532199E+001	1.000000000000000E+000	1.0974452E-004	13	0.0000000E+000
4.0116468E-001	8.362868957948119E-003	6.515449835405889E+001	1.000000000000000E+000	1.1016309E-004	13	0.0000000E+000
4.0165624E-001	8.359682883677208E-003	6.520439835279831E+001	1.000000000000000E+000	1.1058072E-004	13	0.0000000E+000
4.0213275E-001	8.356462046475874E-003	6.525429835153773E+001	1.000000000000000E+000	1.1099815E-004	13	0.0000000E+000
4.0267941E-001	8.353778468877943E-003	6.530429835027462E+001	1.000000000000000E+000	1.1141627E-004	13	0.0000000E+000
4.0316343E-001	8.349675519120803E-003	6.535429834901151E+001	1.000000000000000E+000	1.1183420E-004	13	0.0000000E+000
4.0366653E-001	8.347411848435279E-003	6.540419834775093E+001	1.000000000000000E+000	1.1225115E-004	13	0.0000000E+000
4.0422389E-001	8.343036016865535E-003	6.545409834649035E+001	1.000000000000000E+000	1.1266793E-004	13	0.0000000E+000
4.0470159E-001	8.340695616873478E-003	6.550409834522725E+001	1.000000000000000E+000	1.1308540E-004	13	0.0000000E+000
4.0517980E-001	8.336552308291230E-003	6.555399834396667E+001	1.000000000000000E+000	1.1350183E-004	13	0.0000000E+000
4.0568027E-001	8.333830277189175E-003	6.560389834270609E+001	1.000000000000000E+000	1.1391812E-004	13	0.0000000E+000
4.0618023E-001	8.330774621459910E-003	6.565389834144298E+001	1.000000000000000E+000	1.1433507E-004	13	0.0000000E+000
4.0670249E-001	8.327647994282539E-003	6.570389834017988E+001	1.000000000000000E+000	1.1475190E-004	13	0.0000000E+000
4.0716577E-001	8.325098826670749E-003	6.575379833891930E+001	1.000000000000000E+000	1.1516772E-004	13	0.0000000E+000
4.0763980E-001	8.321916451115241E-003	6.580369833765872E+001	1.000000000000000E+000	1.1558344E-004	13	0.0000000E+000
4.0821195E-001	8.320339073557493E-003	6.585369833639561E+001	1.000000000000000E+000	1.1599984E-004	13	0.0000000E+000
4.0869874E-001	8.318798001047623E-003	6.590359833513503E+001	1.000000000000000E+000	1.1641539E-004	13	0.0000000E+000
4.0920022E-001	8.313531780830316E-003	6.595349833387445E+001	1.000000000000000E+000	1.1683070E-004	13	0.0000000E+000
4.0972033E-001	8.309780298912189E-003	6.600349833261134E+001	1.000000000000000E+000	1.1724665E-004	13	0.0000000E+000
4.1023621E-001	8.305944547204520E-003	6.605349833134824E+001	1.000000000000000E+000	1.1766240E-004	13	0.0000000E+000
4.1072270E-001	8.302991041199775E-003	6.610339833008766E+001	1.000000000000000E+000	1.1807717E-004	13	0.0000000E+000
4.1124678E-001	8.299301627850170E-003	6.615329832882708E+001	1.000000000000000E+000	1.1849173E-004	13	0.0000000E+000
4.1171280E-001	8.294855242348721E-003	6.620329832756397E+001	1.000000000000000E+000	1.1890694E-004	13	0.0000000E+000
4.1224298E-001	8.291353197904500E-003	6.625319832630339E+001	1.000000000000000E+000	1.1932111E-004	13	0.0000000E+000
4.1271904E-001	8.288249458779109E-003	6.630309832504281E+001	1.000000000000000E+000	1.1973514E-004	13	0.0000000E+000
4.1325402E-001	8.283729370568704E-003	6.635309832377970E+001	1.000000000000000E+000	1.2014977E-004	13	0.0000000E+000
4.1370946E-001	8.279690723405064E-003	6.640309832251660E+001	1.000000000000000E+000	1.2056422E-004	13	0.0000000E+000
4.1421753E-001	8.274948473927318E-003	6.645299832125602E+001	1.000000000000000E+000	1.2097759E-004	13	0.0000000E+000
4.1474229E-001	8.271958654215527E-003	6.650289831999544E+001	1.000000000000000E+000	1.2139077E-004	13	0.0000000E+000
4.1518497E-001	8.266396741810199E-003	6.655289831873233E+001	1.000000000000000E+000	1.2180457E-004	13	0.0000000E+000
4.1570151E-001	8.262089358691188E-003	6.660279831747175E+001	1.000000000000000E+000	1.2221730E-004	13	0.0000000E+000
4.1620931E-001	8.257415109923640E-003	6.665269831621117E+001	1.000000000000000E+000	1.2262980E-004	13	0.0000000E+000
4.1670817E-001	8.253307703343649E-003	6.670269831494807E+001	1.000000000000000E+000	1.2304295E-004	13	0.0000000E+000
4.1719118E-001	8.248528683274706E-003	6.675269831368496E+001	1.000000000000000E+000	1.2345584E-004	13	0.0000000E+000
4.1770360E-001	8.243963753849864E-003	6.680259831242438E+001	1.000000000000000E+000	1.2386768E-004	13	0.0000000E+000
4.1822398E-001	8.238325658387058E-003	6.685249831116380E+001	1.000000000000000E+000	1.2427926E-004	13	0.0000000E+000
4.1872606E-001	8.234342254511529E-003	6.690249830990069E+001	1.000000000000000E+000	1.2469143E-004	13	0.0000000E+000
4.1917807E-001	8.228716404607910E-003	6.695239830864011E+001	1.000000000000000E+000	1.2510252E-004	13	0.0000000E+000
4.1965917E-001	8.223103567989401E-003	6.700229830737953E+001	1.000000000000000E+000	1.2551335E-004	13	0.0000000E+000
4.2021644E-001	8.217292588517972E-003	6.705229830611643E+001	1.000000000000000E+000	1.2592471E-004	13	0.0000000E+000
4.2068240E-001	8.211693416742077E-003	6.710229830485332E+001	1.000000000000000E+000	1.2633577E-004	13	0.0000000E+000
4.2116112E-001	8.206099458718752E-003	6.715209830359527E+001	1.000000000000000E+000	1.2674494E-004	13	0.0000000E+000
4.2166433E-001	8.200840804341206E-003	6.720209830233216E+001	1.000000000000000E+000	1.2715546E-004	13	0.0000000E+000
4.2214411E-001	8.196170457834486E-003	6.725209830106905E+001	1.000000000000000E+000	1.2756573E-004	13	0.0000000E+000
4.2270464E-001	8.190846863182236E-003	6.730199829980847E+001	1.000000000000000E+000	1.2797491E-004	13	0.0000000E+000
4.2318541E-001	8.183649130916959E-003	6.735189829854789E+001	1.000000000000000E+000	1.2838379E-004	13	0.0000000E+000
4.2374909E-001	8.177544676855081E-003	6.740189829728479E+001	1.000000000000000E+000	1.2879314E-004	13	0.0000000E+000
4.2418110E-001	8.170866521900994E-003	6.745189829602168E+001	1.000000000000000E+000	1.2920216E-004	13	0.0000000E+000
4.2465028E-001	8.164463675148698E-003	6.750169829476363E+001	1.000000000000000E+000	1.2960925E-004	13	0.0000000E+000
4.2522243E-001	8.157975682066415E-003	6.755169829350052E+001	1.000000000000000E+000	1.3001765E-004	13	0.0000000E+000
4.2567676E-001	8.151236109172358E-003	6.760169829223742E+001	1.000000000000000E+000	1.3042572E-004	13	0.0000000E+000
4.2615569E-001	8.144353750412198E-003	6.765159829097684E+001	1.000000000000000E+000	1.3083262E-004	13	0.0000000E+000
4.2668730E-001	8.138230954412705E-003	6.770149828971626E+001	1.000000000000000E+000	1.3123920E-004	13	0.0000000E+000
4.2720106E-001	8.131609509326745E-003	6.775149828845315E+001	1.000000000000000E+000	1.3164627E-004	13	0.0000000E+000
4.2766055E-001	8.125303447947249E-003	6.780139828719257E+001	1.000000000000000E+000	1.3205221E-004	13	0.0000000E+000
4.2819887E-001	8.117807268278696E-003	6.785129828593199E+001	1.000000000000000E+000	1.3245782E-004	13	0.0000000E+000
4.2870629E-001	8.110753392855802E-003	6.790129828466888E+001	1.000000000000000E+000	1.3286388E-004	13	0.0000000E+000
4.2923275E-001	8.102919791790258E-003	6.795129828340578E+001	1.000000000000000E+000	1.3326955E-004	13	0.0000000E+000
4.2967358E-001	8.095405826204202E-003	6.800119828214520E+001	1.000000000000000E+000	1.3367404E-004	13	0.0000000E+000
4.3020931E-001	8.087754175477482E-003	6.805109828088462E+001	1.000000000000000E+000	1.3407813E-004	13	0.0000000E+000
4.3069658E-001	8.081548896748645E-003	6.810109827962151E+001	1.000000000000000E+000	1.3448270E-004	13	0.0000000E+000
4.3120199E-001	8.072981719605805E-003	6.815099827836093E+001	1.000000000000000E+000	1.3488608E-004	13	0.0000000E+000
4.3172622E-001	8.065763210252402E-003	6.820089827710035E+001	1.000000000000000E+000	1.3528907E-004	13	0.0000000E+000
4.3216994E-001	8.058183779124591E-003	6.825089827583724E+001	1.000000000000000E+000	1.3569251E-004	13	0.0000000E+000
4.3271983E-001	8.051428719196507E-003	6.830089827457414E+001	1.000000000000000E+000	1.3609556E-004	13	0.0000000E+000
4.3320516E-001	8.043017889839632E-003	6.835079827331356E+001	1.000000000000000E+000	1.3649745E-004	13	0.0000000E+000
4.3370384E-001	8.034712338458982E-003	6.840069827205298E+001	1.000000000000000E+000	1.3689890E-004	13	0.0000000E+000
4.3421012E-001	8.026523562823098E-003	6.845069827078987E+001	1.000000000000000E+000	1.3730077E-004	13	0.0000000E+000
4.3466178E-001	8.018100715594702E-003	6.850059826952929E+001	1.000000000000000E+000	1.3770138E-004	13	0.0000000E+000
4.3517926E-001	8.009652616281795E-003	6.855049826826871E+001	1.000000000000000E+000	1.3810162E-004	13	0.0000000E+000
4.3569309E-001	8.001817471307252E-003	6.860049826700561E+001	1.000000000000000E+000	1.3850222E-004	13	0.0000000E+000
4.3614739E-001	7.993802594432636E-003	6.865049826574250E+001	1.000000000000000E+000	1.3890244E-004	13	0.0000000E+000
4.3668437E-001	7.985557638206353E-003	6.870039826448192E+001	1.000000000000000E+000	1.3930145E-004	13	0.0000000E+000
4.3720463E-001	7.977754016972607E-003	6.875029826322134E+001	1.000000000000000E+000	1.3970006E-004	13	0.0000000E+000
4.3773323E-001	7.968779610709530E-003	6.880029826195823E+001	1.000000000000000E+000	1.4009904E-004	13	0.0000000E+000
4.3819129E-001	7.959829800025228E-003	6.885019826069765E+001	1.000000000000000E+000	1.4049681E-004	13	0.0000000E+000
4.3868327E-001	7.952720595800350E-003	6.890009825943707E+001	1.000000000000000E+000	1.4089415E-004	13	0.0000000E+000
4.3923101E-001	7.942856973737839E-003	6.895009825817397E+001	1.000000000000000E+000	1.4129188E-004	13	0.0000000E+000
4.3972886E-001	7.933827859725226E-003	6.900009825691086E+001	1.000000000000000E+000	1.4168912E-004	13	0.0000000E+000
4.4017461E-001	7.925532938804838E-003	6.904999825565028E+001	1.000000000000000E+000	1.4208515E-004	13	0.0000000E+000
4.4074261E-001	7.916706542350618E-003	6.909989825438970E+001	1.000000000000000E+000	1.4248074E-004	13	0.0000000E+000
4.4123936E-001	7.907637498585529E-003	6.914989825312659E+001	1.000000000000000E+000	1.4287668E-004	13	0.0000000E+000
4.4166374E-001	7.898862289383843E-003	6.919979825186601E+001	1.000000000000000E+000	1.4327138E-004	13	0.0000000E+000
4.4218096E-001	7.890927347052018E-003	6.924969825060543E+001	1.000000000000000E+000	1.4366566E-004	13	0.0000000E+000
4.4272017E-001	7.882524553516512E-003	6.929969824934233E+001	1.000000000000000E+000	1.4406031E-004	13	0.0000000E+000
4.4317448E-001	7.873320812584433E-003	6.934969824807922E+001	1.000000000000000E+000	1.4445453E-004	13	0.0000000E+000
4.4365007E-001	7.863975214280519E-003	6.939959824681864E+001	1.000000000000000E+000	1.4484748E-004	13	0.0000000E+000
4.4416699E-001	7.854456800021531E-003	6.944949824555806E+001	1.000000000000000E+000	1.4523997E-004	13	0.0000000E+000
4.4469562E-001	7.845833695129256E-003	6.949949824429495E+001	1.000000000000000E+000	1.4563277E-004	13	0.0000000E+000
4.4517723E-001	7.836026225259404E-003	6.954939824303437E+001	1.000000000000000E+000	1.4602435E-004	13	0.0000000E+000
4.4568497E-001	7.826933517612253E-003	6.959929824177379E+001	1.000000000000000E+000	1.4641545E-004	13	0.0000000E+000
4.4618279E-001	7.817484242847256E-003	6.964929824051069E+001	1.000000000000000E+000	1.4680689E-004	13	0.0000000E+000
4.4663706E-001	7.808923521382807E-003	6.969929823924758E+001	1.000000000000000E+000	1.4719788E-004	13	0.0000000E+000
4.4712937E-001	7.799558800352775E-003	6.974919823798700E+001	1.000000000000000E+000	1.4758765E-004	13	0.0000000E+000
4.4764653E-001	7.791057852735706E-003	6.979909823672642E+001	1.000000000000000E+000	1.4797696E-004	13	0.0000000E+000
4.4816032E-001	7.781608644895355E-003	6.984909823546332E+001	1.000000000000000E+000	1.4836663E-004	13	0.0000000E+000
4.4864720E-001	7.773031298973859E-003	6.989899823420274E+001	1.000000000000000E+000	1.4875505E-004	13	0.0000000E+000
4.4914436E-001	7.762865839100894E-003	6.994889823294216E+001	1.000000000000000E+000	1.4914299E-004	13	0.0000000E+000
4.4968253E-001	7.754056455071434E-003	6.999889823167905E+001	1.000000000000000E+000	1.4953122E-004	13	0.0000000E+000
4.5018885E-001	7.744106930874045E-003	7.004889823041594E+001	1.000000000000000E+000	1.4991900E-004	13	0.0000000E+000
4.5067826E-001	7.734246015352678E-003	7.009869822915789E+001	1.000000000000000E+000	1.5030471E-004	13	0.0000000E+000
4.5119625E-001	7.726178070218730E-003	7.014869822789478E+001	1.000000000000000E+000	1.5069156E-004	13	0.0000000E+000
4.5168239E-001	7.716832019569769E-003	7.019869822663168E+001	1.000000000000000E+000	1.5107793E-004	13	0.0000000E+000
4.5218045E-001	7.707942638430401E-003	7.024859822537110E+001	1.000000000000000E+000	1.5146310E-004	13	0.0000000E+000
4.5264199E-001	7.697996512029542E-003	7.029849822411052E+001	1.000000000000000E+000	1.5184777E-004	13	0.0000000E+000
4.5315996E-001	7.688616608986024E-003	7.034849822284741E+001	1.000000000000000E+000	1.5223278E-004	13	0.0000000E+000
